time,open,close,high,low,vol,bollUpper,bollMiddle,bollLower,slowK,slowD,slowJ,td9,eneUpper,eneLower
2020-04-14,1937.29,1985.43,1985.43,1934.48,2242054416,2001.02,1914.93,1828.83,74.77,71.69,80.93,2,2147.9,1722.19
2020-04-15,1991.6,1977.51,2002.76,1975.8,1926491965,2008.24,1917.92,1827.6,77.39,73.59,85.0,2,2159.62,1731.58
2020-04-16,1970.73,2008.39,2012.46,1968.25,1855063038,2021.24,1923.99,1826.74,83.73,76.97,97.26,2,2175.55,1744.36
2020-04-17,2025.65,2020.77,2048.28,2015.83,2375843362,2035.18,1930.28,1825.38,82.33,78.76,89.47,2,2187.08,1753.6
2020-04-20,2027.84,2043.44,2043.56,2022.59,2308528379,2052.26,1936.7,1821.14,87.02,81.51,98.03,2,2202.26,1765.78
2020-04-21,2035.77,2023.94,2035.77,1996.96,2497503226,2056.47,1946.54,1836.62,85.31,82.78,90.36,2,2208.27,1770.6
2020-04-22,2005.65,2043.17,2043.56,2002.96,2064065710,2067.57,1954.86,1842.14,88.94,84.83,97.15,2,2216.98,1777.57
2020-04-23,2053.12,2029.52,2057.85,2027.33,2125514901,2076.39,1959.44,1842.49,86.06,85.24,87.7,2,2220.57,1780.46
2020-04-24,2032.55,2003.75,2038.24,1997.12,2175453986,2080.76,1963.26,1845.77,76.09,82.19,63.89,2,2226.55,1785.25
2020-04-27,2011.16,2018.67,2035.89,1995.51,1903442589,2085.54,1969.0,1852.46,69.48,77.95,52.54,2,2237.16,1793.76
2020-04-28,2023.96,2030.72,2046.93,1967.4,2464481690,2085.67,1977.51,1869.35,69.66,75.19,58.6,2,2242.19,1797.79
2020-04-29,2022.51,2030.48,2053.38,2020.98,1883838153,2084.33,1985.44,1886.56,69.69,73.35,62.35,2,2248.07,1802.5
2020-04-30,2044.68,2069.43,2077.81,2043.82,2534592698,2084.33,1995.67,1907.02,77.26,74.66,82.47,2,2254.84,1807.94
2020-05-06,2052.39,2110.27,2111.66,2051.29,2463194304,2099.53,2005.34,1911.15,84.52,77.94,97.67,2,2264.78,1815.9
2020-05-07,2113.75,2106.84,2116.23,2095.74,2234882583,2108.0,2015.35,1922.69,87.58,81.15,100.42,2,2271.81,1821.54
2020-05-08,2117.87,2125.24,2137.79,2112.89,2252557174,2124.82,2023.12,1921.42,89.26,83.86,100.07,2,2283.06,1830.56
2020-05-11,2137.98,2102.83,2139.67,2088.66,2317959759,2133.67,2030.03,1926.38,85.71,84.48,88.19,2,2289.68,1835.87
2020-05-12,2106.22,2124.15,2125.32,2092.58,1965374562,2146.54,2036.38,1926.21,87.47,85.47,91.47,2,2300.18,1844.29
2020-05-13,2120.01,2140.68,2145.02,2116.55,2008572612,2157.5,2045.92,1934.33,90.83,87.26,97.98,2,2315.38,1856.48
2020-05-14,2131.46,2117.65,2137.14,2116.35,2177009381,2156.07,2055.64,1955.22,86.53,87.02,85.56,2,2326.37,1865.29
2020-05-15,2128.88,2124.31,2138.97,2109.55,2101897217,2161.83,2062.59,1963.35,84.2,86.08,80.44,2,2336.76,1873.62
2020-05-18,2122.31,2114.86,2137.15,2096.25,2414280058,2163.05,2069.46,1975.86,78.74,83.63,68.96,2,2346.12,1881.13
2020-05-19,2137.42,2144.12,2144.98,2128.89,1949641368,2170.82,2076.24,1981.67,85.3,84.19,87.51,2,2354.42,1887.77
2020-05-20,2149.29,2118.12,2153.24,2112.09,2088049637,2173.76,2081.11,1988.46,72.07,80.15,55.91,2,2355.29,1888.47
2020-05-21,2130.96,2099.43,2138.72,2092.54,1912568437,2175.21,2083.91,1992.6,53.61,71.3,18.21,2,2354.46,1887.81
2020-05-22,2099.42,2046.6,2099.42,2036.68,1911931964,2173.87,2085.04,1996.21,38.57,60.39,-5.06,2,2345.74,1880.81
2020-05-25,2049.71,2052.3,2055.19,2036.0,1537083952,2173.55,2085.5,1997.44,30.35,50.38,-9.71,2,2340.13,1876.32
2020-05-26,2070.14,2112.97,2113.29,2067.14,1855458556,2174.57,2089.67,2004.77,42.12,47.62,31.1,2,2338.89,1875.32
2020-05-27,2114.07,2071.47,2114.86,2064.41,1907893754,2168.9,2093.06,2017.21,38.16,44.47,25.55,2,2331.2,1869.16
2020-05-28,2071.17,2054.96,2075.87,2021.98,1718773451,2165.03,2094.87,2024.71,33.82,40.92,19.61,2,2324.24,1863.58
2020-05-29,2049.75,2086.67,2090.3,2043.95,1981674028,2161.56,2097.67,2033.78,38.97,40.27,36.38,2,2320.07,1860.23
2020-06-01,2105.24,2158.22,2163.35,2105.24,3071306829,2165.28,2104.06,2042.83,58.11,46.22,81.89,2,2324.88,1864.09
2020-06-02,2164.99,2145.29,2164.99,2132.4,2936801921,2169.42,2107.85,2046.27,67.48,53.3,95.83,2,2325.01,1864.2
2020-06-03,2151.5,2143.12,2165.45,2139.99,2879553498,2172.96,2109.49,2046.02,73.13,59.91,99.57,2,2327.78,1866.42
2020-06-04,2150.5,2151.38,2157.28,2137.35,2416114387,2177.73,2111.72,2045.7,78.82,66.21,104.03,2,2333.55,1871.05
2020-06-05,2152.42,2166.38,2166.38,2143.28,2153506288,2183.79,2113.78,2043.76,85.88,72.77,112.1,2,2346.85,1881.71
2020-06-08,2184.58,2153.56,2186.97,2147.86,2309280481,2188.21,2116.31,2044.42,83.84,76.46,98.59,2,2358.09,1890.72
2020-06-09,2160.34,2181.59,2186.47,2147.17,2374596891,2196.49,2119.18,2041.88,88.14,80.35,103.71,0,2365.7,1896.82
2020-06-10,2186.56,2201.99,2205.27,2180.35,2305820656,2207.2,2122.25,2037.29,91.41,84.04,106.16,0,2380.19,1908.44
2020-06-11,2202.14,2195.64,2236.08,2181.59,2924157297,2216.87,2126.15,2035.43,83.97,84.02,83.89,0,2395.81,1920.96
2020-06-12,2149.96,2206.76,2220.97,2147.42,3076131395,2227.54,2130.27,2033.01,79.89,82.64,74.39,0,2409.14,1931.65
2020-06-15,2223.43,2219.55,2256.65,2217.29,3701173468,2239.9,2135.51,2031.11,76.23,80.5,67.67,0,2415.94,1937.11
2020-06-16,2246.89,2260.46,2261.18,2239.34,3279145761,2259.09,2141.32,2023.55,83.96,81.65,88.56,0,2428.73,1947.36
2020-06-17,2265.09,2263.96,2274.49,2248.72,3211726735,2277.29,2148.62,2019.94,86.63,83.31,93.26,0,2442.14,1958.11
2020-06-18,2266.88,2266.03,2270.11,2243.63,3339006765,2293.16,2156.95,2020.73,88.87,85.17,96.28,0,2454.87,1968.32
2020-06-19,2271.65,2319.45,2328.58,2271.59,3031331202,2314.31,2170.59,2026.87,90.9,87.08,98.55,0,2471.86,1981.94
2020-06-22,2328.4,2342.88,2358.91,2328.4,3156066050,2336.61,2185.12,2033.63,91.41,88.52,97.18,0,2492.87,1998.79
2020-06-23,2344.05,2382.05,2382.33,2335.22,2971704189,2368.69,2198.57,2028.45,94.23,90.43,101.85,0,2515.12,2016.63
2020-06-24,2386.26,2382.47,2397.36,2367.68,2759626484,2391.62,2214.12,2036.62,94.17,91.67,99.16,0,2535.16,2032.69
2020-06-29,2375.99,2372.54,2387.16,2360.16,2989245007,2404.5,2230.0,2055.5,91.52,91.62,91.31,0,2554.79,2048.44
2020-06-30,2387.59,2438.2,2441.9,2387.59,2990940129,2431.36,2247.58,2063.79,93.74,92.33,96.56,0,2580.48,2069.04
2020-07-01,2449.87,2419.63,2450.84,2381.59,3121794008,2454.08,2260.65,2067.21,90.8,91.82,88.77,0,2602.69,2086.84
2020-07-02,2418.31,2424.39,2435.12,2397.69,3550009840,2472.94,2274.6,2076.26,89.61,91.08,86.67,0,2620.89,2101.43
2020-07-03,2426.3,2462.56,2467.5,2408.0,3748417884,2495.33,2290.57,2085.81,92.24,91.47,93.77,0,2642.93,2119.11
2020-07-06,2469.24,2529.49,2535.71,2460.13,4463032329,2528.65,2309.48,2090.3,93.82,92.25,96.96,0,2672.18,2142.56
2020-07-07,2548.41,2591.26,2632.81,2538.82,4734514360,2571.59,2330.72,2089.86,91.23,91.91,89.86,0,2702.35,2166.75
2020-07-08,2603.65,2651.97,2653.07,2577.48,3943039380,2620.02,2355.64,2091.27,94.03,92.62,96.85,0,2736.66,2194.26
2020-07-09,2649.45,2757.65,2771.22,2646.47,4851868765,2689.14,2384.45,2079.75,94.92,93.38,97.99,0,2778.35,2227.68
2020-07-10,2744.61,2778.46,2799.0,2734.97,4209456669,2750.77,2413.27,2075.77,94.97,93.91,97.09,0,2822.3,2262.93
2020-07-13,2789.98,2889.43,2896.31,2789.98,4245802825,2828.71,2447.96,2067.21,96.2,94.68,99.25,0,2879.68,2308.93
2020-07-14,2876.85,2858.67,2892.89,2789.04,4538944032,2884.06,2480.56,2077.05,94.95,94.77,95.32,0,2926.35,2346.35
2020-07-15,2866.24,2813.06,2894.42,2787.83,4228871751,2919.84,2510.23,2100.62,90.95,93.5,85.86,0,2970.02,2381.37
2020-07-16,2814.8,2646.26,2849.1,2638.17,4319650292,2926.41,2529.52,2132.63,74.86,87.28,50.01,2,2994.65,2401.11
2020-07-17,2659.45,2662.4,2726.28,2618.68,3553501548,2930.7,2549.44,2168.18,61.43,78.67,26.96,2,3016.83,2418.9
2020-07-20,2707.61,2697.3,2717.0,2619.03,3273284294,2934.06,2571.01,2207.95,53.48,70.27,19.9,2,3035.46,2433.83
2020-07-21,2708.13,2736.51,2745.05,2692.87,2923698352,2942.41,2591.86,2241.3,49.8,63.45,22.51,2,3051.58,2446.76
2020-07-22,2725.45,2769.03,2807.42,2716.45,3101828680,2952.21,2613.17,2274.12,51.25,59.38,34.99,2,3064.57,2457.18
2020-07-23,2740.41,2799.67,2799.67,2707.55,3526662918,2964.93,2634.05,2303.17,55.9,58.22,51.25,2,3069.24,2460.92
2020-07-24,2769.97,2627.84,2781.79,2614.78,3789975761,2956.53,2646.32,2336.11,38.82,51.75,12.96,2,3052.52,2447.52
2020-07-27,2639.26,2631.76,2671.45,2605.77,2466633767,2943.2,2659.28,2375.36,28.88,44.13,-1.61,2,3023.92,2424.58
2020-07-28,2668.25,2666.52,2677.74,2627.65,2235959547,2935.88,2670.69,2405.51,27.58,38.61,5.51,2,3002.59,2407.48
2020-07-29,2659.94,2767.4,2768.17,2652.9,3122723293,2929.7,2688.08,2446.46,45.1,40.78,53.76,2,2997.52,2403.42
2020-07-30,2782.11,2743.63,2787.38,2734.06,3002688089,2913.97,2704.04,2494.11,52.86,44.8,68.97,2,3008.33,2412.08
2020-07-31,2747.41,2795.4,2817.42,2741.44,3129471121,2902.26,2720.69,2539.11,65.1,51.57,92.17,2,3023.09,2423.92
2020-08-03,2831.35,2868.88,2870.65,2801.11,3436478999,2907.65,2737.66,2567.66,76.51,59.88,109.77,2,3042.14,2439.19
2020-08-04,2863.32,2832.84,2893.4,2819.01,2925568669,2910.48,2749.73,2588.99,77.32,65.7,100.58,2,3052.83,2447.76
2020-08-05,2826.41,2860.24,2875.44,2803.77,2638294943,2921.2,2760.15,2599.1,81.04,70.81,101.5,2,3062.95,2455.88
2020-08-06,2868.82,2814.37,2868.82,2774.69,3025341657,2925.75,2762.98,2600.22,78.2,73.27,88.05,2,3064.59,2457.19
2020-08-07,2807.1,2749.95,2823.97,2703.13,2975356950,2924.25,2761.56,2598.86,67.47,71.34,59.74,2,3078.14,2468.06
2020-08-10,2735.43,2735.26,2757.43,2693.73,2501839916,2905.84,2753.85,2601.86,56.4,66.36,36.47,2,3089.63,2477.27
2020-08-11,2740.15,2688.7,2774.9,2686.19,2443778008,2891.85,2745.35,2598.85,38.0,56.91,0.19,2,3092.09,2479.24
2020-08-12,2689.58,2635.5,2694.95,2577.71,2740918710,2886.95,2736.47,2585.99,31.44,48.42,-2.52,2,3077.45,2467.5
2020-08-13,2657.2,2622.64,2660.71,2611.14,2015606286,2888.92,2735.29,2581.66,25.7,40.85,-4.58,2,3064.02,2456.74
2020-08-14,2624.83,2668.71,2669.48,2615.63,1870504364,2888.66,2735.61,2582.55,26.74,36.14,7.94,2,3049.96,2445.46
2020-08-17,2682.21,2696.39,2696.7,2652.05,2453509507,2888.66,2735.56,2582.46,31.12,34.47,24.41,2,3030.81,2430.11
2020-08-18,2702.42,2701.06,2724.04,2689.03,2036596220,2887.62,2733.79,2579.96,34.87,34.6,35.4,2,3016.18,2418.38
2020-08-19,2695.89,2612.84,2695.89,2612.84,2214611466,2887.53,2725.98,2564.43,28.0,32.4,19.2,2,2988.72,2396.36
2020-08-20,2592.88,2587.86,2629.29,2578.39,2168090003,2883.85,2715.39,2546.93,20.38,28.4,4.36,2,2963.58,2376.2
2020-08-21,2611.54,2632.45,2644.02,2607.82,2492075762,2883.61,2715.62,2547.63,22.84,26.54,15.44,2,2950.54,2365.75
2020-08-24,2653.63,2684.63,2704.8,2592.66,3122366677,2882.52,2718.26,2554.01,39.58,30.89,56.97,2,2944.92,2361.24
2020-08-25,2687.29,2701.6,2737.47,2683.19,3380721789,2882.77,2720.02,2557.27,52.21,38.0,80.63,2,2946.35,2362.39
2020-08-26,2701.48,2644.14,2717.8,2635.13,3196922331,2878.29,2713.85,2549.42,48.58,41.52,62.7,2,2947.31,2363.16
2020-08-27,2653.74,2689.17,2699.88,2637.42,3113273734,2875.3,2711.13,2546.96,55.6,46.22,74.37,2,2954.69,2369.08
2020-08-28,2687.23,2757.84,2762.89,2680.49,3164894180,2870.36,2709.25,2548.15,69.49,53.97,100.52,2,2964.59,2377.01
2020-08-31,2769.83,2728.31,2779.52,2726.68,3026541158,2846.22,2702.23,2558.23,71.17,59.71,94.1,2,2968.13,2379.85
2020-09-01,2721.18,2750.42,2750.42,2701.56,2466856820,2831.21,2698.1,2564.99,75.96,65.12,97.63,2,2973.61,2384.24
2020-09-02,2753.93,2771.85,2785.35,2731.41,4086653709,2809.74,2693.68,2577.62,81.64,70.63,103.65,2,2991.26,2398.4
2020-09-03,2766.98,2746.95,2789.12,2738.13,3425724604,2795.57,2690.31,2585.06,80.6,73.95,93.9,2,3008.92,2412.56
2020-09-04,2690.29,2732.15,2739.9,2686.87,3118832000,2792.93,2689.42,2585.91,74.74,74.21,75.78,2,3019.98,2421.43
2020-09-07,2728.74,2641.2,2745.61,2628.86,4231686088,2788.02,2684.72,2581.42,52.39,66.94,23.29,2,3015.16,2417.56
2020-09-08,2648.44,2650.63,2663.69,2612.64,4017857629,2787.15,2682.82,2578.48,42.1,58.66,8.99,2,3009.51,2413.03
2020-09-09,2609.13,2523.4,2609.37,2506.9,4600949691,2801.29,2677.21,2553.14,30.02,49.11,-8.17,2,2996.1,2402.28
2020-09-10,2551.3,2483.03,2565.85,2477.67,3849374368,2819.05,2670.23,2521.42,20.59,39.6,-17.45,2,2973.22,2383.93
2020-09-11,2474.7,2536.62,2542.13,2474.7,2740317624,2823.44,2663.63,2503.81,20.29,33.17,-5.47,2,2948.67,2364.25
2020-09-14,2568.01,2572.6,2604.39,2548.09,3438325045,2821.24,2657.44,2493.64,23.9,30.08,11.56,2,2931.38,2350.39
2020-09-15,2578.69,2595.15,2599.54,2563.07,2972672083,2816.8,2652.14,2487.48,28.71,29.62,26.88,2,2914.15,2336.57
2020-09-16,2597.64,2554.8,2597.64,2540.02,2617810792,2818.55,2649.24,2479.93,28.99,29.41,28.16,2,2890.05,2317.25
2020-09-17,2551.29,2557.32,2582.26,2521.6,2607866428,2819.74,2647.71,2475.69,29.49,29.44,29.6,2,2869.01,2300.37
2020-09-18,2558.29,2596.08,2600.58,2537.84,2850431863,2819.29,2645.89,2472.5,41.07,33.32,56.58,2,2853.9,2288.26
2020-09-21,2605.55,2569.22,2607.65,2565.04,2512480067,2815.65,2640.12,2464.6,50.78,39.14,74.06,2,2845.91,2281.86
2020-09-22,2556.46,2555.54,2596.81,2547.36,2307652944,2809.66,2632.82,2455.99,54.12,44.13,74.1,2,2835.36,2273.39
2020-09-23,2563.71,2599.88,2608.42,2549.34,2239008202,2807.93,2630.61,2453.29,67.28,51.85,98.16,2,2843.85,2280.2
2020-09-24,2576.04,2535.87,2583.62,2535.87,2350008243,2802.71,2622.94,2443.17,50.33,51.34,48.32,2,2849.71,2284.9
2020-09-25,2551.44,2540.43,2570.36,2529.13,1748357227,2784.02,2612.07,2440.12,40.79,47.82,26.71,2,2850.13,2285.24
2020-09-28,2551.78,2521.25,2555.02,2517.04,1587532374,2769.31,2601.72,2434.13,28.73,41.46,3.26,2,2844.43,2280.67
2020-09-29,2538.36,2563.38,2579.27,2521.7,1716680776,2746.01,2592.37,2438.72,36.05,39.66,28.85,2,2840.91,2277.85
2020-09-30,2575.46,2574.76,2601.8,2561.05,1572031262,2712.27,2582.51,2452.75,45.09,41.47,52.34,2,2843.12,2279.62
2020-10-09,2632.59,2672.93,2679.01,2629.22,2187231019,2692.87,2578.81,2464.75,62.14,48.36,89.71,2,2855.96,2289.91
2020-10-12,2702.16,2777.39,2777.39,2698.76,2983812104,2708.25,2581.07,2453.9,74.76,57.16,109.96,2,2876.08,2306.05
2020-10-13,2769.66,2784.72,2792.97,2754.15,2502572585,2741.67,2588.25,2434.83,82.18,65.5,115.53,2,2900.0,2325.23
2020-10-14,2777.89,2764.24,2793.49,2759.54,2363330372,2763.71,2593.93,2424.15,84.59,71.86,110.05,2,2923.17,2343.8
2020-10-15,2767.17,2737.96,2770.34,2735.34,1884693658,2782.2,2604.66,2427.12,83.03,75.59,97.92,2,2938.5,2356.09
2020-10-16,2735.68,2724.5,2754.35,2697.25,1753784759,2792.38,2616.73,2441.09,80.37,77.18,86.75,2,2959.43,2372.88
2020-10-19,2750.95,2689.67,2752.76,2684.46,1928912184,2798.73,2624.38,2450.04,74.18,76.18,70.18,2,2976.0,2386.16
2020-10-20,2698.05,2740.58,2740.58,2686.82,2016102039,2812.45,2632.78,2453.12,75.2,75.85,73.89,2,3000.34,2405.68
2020-10-21,2746.73,2700.53,2746.73,2689.34,1969137149,2819.17,2638.05,2456.94,64.6,72.1,49.6,2,3015.57,2417.89
2020-10-22,2686.78,2673.59,2686.89,2645.75,1682554038,2821.55,2643.99,2466.43,49.35,64.52,19.01,2,3026.54,2426.68
2020-10-23,2680.71,2600.84,2701.46,2592.42,1731285485,2820.46,2646.17,2471.87,34.3,54.44,-6.0,2,3018.54,2420.27
2020-10-26,2585.79,2617.74,2629.31,2555.32,1651765092,2820.55,2647.25,2473.95,31.6,46.83,1.14,2,3000.82,2406.06
2020-10-27,2618.7,2650.76,2656.16,2613.08,1686144348,2820.89,2651.33,2481.76,35.86,43.17,21.24,2,2985.95,2394.14
2020-10-28,2648.49,2670.48,2684.95,2628.47,2028315393,2820.96,2657.08,2493.19,43.19,43.18,43.22,1,2975.54,2385.79
2020-10-29,2635.69,2699.92,2713.88,2631.23,2217056865,2824.78,2662.08,2499.38,53.21,46.52,66.58,2,2971.32,2382.41
2020-10-30,2709.0,2655.86,2712.45,2647.31,2377027375,2820.22,2668.08,2515.93,52.98,48.68,61.59,2,2963.7,2376.3
2020-11-02,2670.52,2708.39,2721.31,2664.76,2040375215,2817.66,2676.47,2535.29,61.98,53.11,79.71,2,2965.77,2377.96
2020-11-03,2720.7,2744.31,2750.47,2701.07,1948345386,2812.27,2687.63,2562.98,73.6,59.94,100.92,2,2966.19,2378.3
2020-11-04,2747.54,2750.55,2758.42,2725.52,1757143684,2810.52,2696.99,2583.45,81.11,67.0,109.33,2,2971.74,2382.75
2020-11-05,2782.06,2787.88,2791.57,2744.78,2290436473,2813.0,2707.64,2602.28,86.88,73.63,113.4,2,2984.43,2392.92
2020-11-06,2798.55,2733.07,2798.55,2708.08,2239097001,2815.31,2710.65,2605.99,79.49,75.58,87.31,2,2999.1,2404.69
2020-11-09,2753.93,2814.0,2831.37,2753.93,2927719964,2822.87,2712.48,2602.09,83.47,78.21,93.99,2,3020.89,2422.15
2020-11-10,2811.48,2773.22,2811.48,2757.95,2584876327,2820.89,2711.9,2602.92,79.3,78.57,80.74,0,3034.48,2433.05
2020-11-11,2762.71,2681.52,2766.64,2681.52,2041841107,2814.76,2707.77,2600.78,59.06,72.07,33.04,2,3035.71,2434.04
2020-11-12,2705.76,2700.51,2721.43,2687.76,1649910239,2812.01,2705.9,2599.78,46.53,63.55,12.47,2,3035.77,2434.09
2020-11-13,2699.52,2706.81,2717.46,2679.09,1569243177,2810.79,2705.01,2599.23,37.08,54.73,1.79,2,3041.43,2438.62
2020-11-16,2716.02,2712.41,2722.52,2679.1,1615194766,2811.73,2706.15,2600.57,32.02,47.16,1.73,2,3041.88,2438.98
2020-11-17,2715.09,2658.09,2715.69,2626.37,1858174034,2808.35,2702.02,2595.7,26.5,40.27,-1.04,2,3032.3,2431.31
2020-11-18,2656.89,2620.67,2680.62,2612.82,1692762067,2810.12,2698.03,2585.94,18.87,33.14,-9.68,2,3017.89,2419.75
2020-11-19,2614.78,2645.16,2651.37,2593.83,1622647364,2810.61,2696.61,2582.61,19.78,28.69,1.97,2,3002.05,2407.05
2020-11-20,2649.56,2667.09,2677.13,2649.56,1515611173,2806.18,2699.92,2593.66,24.41,27.26,18.7,2,2994.72,2401.17
2020-11-23,2677.35,2686.36,2705.77,2653.08,2014078877,2803.0,2703.35,2603.7,34.12,29.55,43.27,2,2980.55,2389.81
2020-11-24,2689.8,2674.8,2700.02,2664.95,1625788921,2802.2,2704.56,2606.91,43.72,34.27,62.62,2,2969.63,2381.05
2020-11-25,2678.11,2615.53,2679.03,2615.53,1822568008,2806.0,2701.81,2597.61,34.77,34.44,35.43,2,2962.3,2375.18
2020-11-26,2616.74,2609.39,2632.87,2584.69,1522939312,2809.01,2697.28,2585.56,29.15,32.67,22.11,2,2952.19,2367.07
2020-11-27,2614.66,2618.99,2635.69,2594.07,1512045739,2810.99,2695.44,2579.89,28.16,31.17,22.15,2,2942.44,2359.26
2020-11-30,2627.87,2631.89,2653.44,2593.7,2481798541,2810.22,2691.61,2573.01,31.77,31.37,32.57,2,2933.5,2352.09
2020-12-01,2628.73,2698.44,2700.28,2627.45,2521407064,2805.51,2689.32,2573.13,52.49,38.41,80.66,2,2937.98,2355.68
2020-12-02,2697.44,2682.97,2703.25,2662.18,2182639089,2798.69,2685.94,2573.19,62.05,46.29,93.57,2,2944.9,2361.23
2020-12-03,2681.59,2712.52,2721.85,2670.21,1887510567,2785.7,2682.17,2578.64,72.43,55.01,107.29,2,2952.38,2367.22
2020-12-04,2701.37,2730.84,2736.27,2696.95,1612755768,2785.38,2682.06,2578.74,80.43,63.48,114.33,2,2959.45,2372.89
2020-12-07,2720.85,2726.48,2739.77,2715.93,1887437239,2764.35,2677.68,2591.02,84.1,70.35,111.58,2,2963.91,2376.46
2020-12-08,2736.03,2746.28,2757.34,2735.83,1616984352,2757.7,2676.34,2594.98,87.26,75.99,109.81,2,2971.84,2382.83
2020-12-09,2752.35,2697.83,2763.41,2693.19,1966922667,2759.03,2677.15,2595.28,78.63,76.87,82.15,2,2980.97,2390.15
2020-12-10,2689.21,2718.55,2734.64,2675.46,1638240584,2761.32,2678.06,2594.79,76.94,76.89,77.04,2,2993.09,2399.87
2020-12-11,2727.97,2687.78,2733.94,2665.1,2226004299,2759.47,2677.1,2594.74,66.08,73.29,51.67,2,3000.73,2405.99
2020-12-14,2695.19,2726.6,2729.07,2674.51,1579112273,2761.61,2677.81,2594.01,65.27,70.62,54.57,2,3011.24,2414.42
2020-12-15,2727.95,2758.85,2761.32,2720.14,1437732276,2773.16,2682.85,2592.54,75.3,72.18,81.54,2,3017.95,2419.79
2020-12-16,2764.34,2760.64,2771.59,2732.58,1462688601,2781.49,2689.85,2598.21,80.11,74.82,90.68,2,3026.57,2426.71
2020-12-17,2758.44,2785.62,2789.25,2739.16,1632860801,2795.03,2696.87,2598.71,85.76,78.47,100.35,2,3034.68,2433.21
2020-12-18,2787.78,2780.73,2803.11,2768.47,1404089573,2806.16,2702.55,2598.94,85.1,80.68,93.95,2,3040.22,2437.65
2020-12-21,2789.64,2882.44,2882.44,2783.39,1741311938,2841.86,2712.36,2582.86,90.07,83.81,102.59,2,3057.53,2451.53
2020-12-22,2867.21,2811.75,2888.35,2809.92,1919440802,2854.39,2719.21,2584.02,81.94,83.19,79.45,2,3064.8,2457.36
2020-12-23,2822.26,2842.97,2865.47,2809.79,1754104076,2867.22,2730.58,2593.93,81.19,82.52,78.52,2,3080.91,2470.28
2020-12-24,2838.94,2820.75,2848.34,2811.93,1599233677,2871.2,2741.15,2611.09,76.92,80.65,69.45,2,3092.25,2479.37
2020-12-25,2811.55,2840.8,2841.57,2793.78,1587654467,2876.43,2752.24,2628.04,75.19,78.83,67.91,2,3109.24,2492.99
2020-12-28,2847.12,2842.81,2861.0,2823.0,1954697581,2879.93,2762.78,2645.64,73.72,77.13,66.89,2,3122.14,2503.34
2020-12-29,2838.71,2813.0,2843.72,2795.65,1991085582,2883.7,2768.51,2653.32,65.64,73.3,50.33,2,3128.15,2508.15
2020-12-30,2828.01,2900.54,2909.19,2827.07,1779883087,2901.12,2779.39,2657.66,75.05,73.88,77.37,2,3143.68,2520.61
2020-12-31,2911.39,2966.26,2969.75,2909.67,2032763483,2934.43,2792.08,2649.72,82.74,76.83,94.55,2,3163.73,2536.68
2021-01-04,2977.32,3078.11,3094.53,2963.41,2538387899,2995.64,2809.44,2623.24,86.67,80.11,99.79,2,3196.74,2563.15
2021-01-05,3050.18,3097.98,3100.0,3027.76,2550422930,3048.39,2828.01,2607.64,90.9,83.71,105.27,2,3220.66,2582.33
2021-01-06,3113.85,3115.09,3134.76,3057.56,2303728127,3096.16,2846.46,2596.75,92.01,86.47,103.07,2,3254.33,2609.33
2021-01-07,3106.34,3162.4,3162.4,3086.06,2578237515,3144.89,2869.68,2594.47,94.67,89.21,105.6,2,3289.79,2637.76
2021-01-08,3179.37,3150.78,3194.37,3115.99,2649036797,3183.03,2891.3,2599.56,92.8,90.41,97.6,2,3326.42,2667.13
2021-01-11,3159.59,3092.86,3159.59,3066.74,2574880837,3200.18,2911.55,2622.92,86.72,89.18,81.8,2,3354.4,2689.56
2021-01-12,3079.84,3180.35,3180.35,3057.74,2510095358,3232.33,2934.24,2636.14,89.87,89.41,90.8,2,3391.87,2719.61
2021-01-13,3180.75,3130.3,3207.07,3100.07,2752734166,3251.16,2952.81,2654.46,84.64,87.82,78.29,2,3427.09,2747.85
2021-01-14,3101.96,3089.18,3142.85,3061.02,2310887153,3259.53,2969.24,2678.94,73.63,83.09,54.72,2,3448.03,2764.63
2021-01-15,3074.0,3089.94,3109.87,3020.78,2118689502,3266.43,2984.45,2702.47,61.46,75.88,32.63,2,3461.76,2775.64
2021-01-18,3078.03,3149.2,3164.58,3056.81,2039375235,3277.25,3002.88,2728.5,63.95,71.91,48.05,2,3469.65,2781.97
2021-01-19,3146.27,3084.49,3157.46,3074.19,2072309286,3283.73,3012.98,2742.23,54.04,65.95,30.21,2,3468.15,2780.77
2021-01-20,3106.35,3204.93,3204.93,3098.43,1942099855,3299.15,3032.64,2766.12,68.97,66.96,73.01,2,3478.12,2788.76
2021-01-21,3217.83,3283.72,3303.32,3217.83,2469505763,3327.63,3054.67,2781.72,77.0,70.31,90.4,2,3491.59,2799.56
2021-01-22,3282.04,3358.24,3366.69,3281.4,2593743844,3362.8,3081.55,2800.3,83.86,74.82,101.92,2,3514.62,2818.03
2021-01-25,3363.6,3355.24,3427.44,3333.74,2623934530,3389.84,3107.27,2824.71,83.32,77.65,94.65,2,3543.74,2841.38
2021-01-26,3335.44,3258.36,3335.44,3253.27,2322041718,3390.14,3128.05,2865.95,75.02,76.78,71.51,2,3552.4,2848.32
2021-01-27,3269.77,3281.03,3296.16,3196.09,2317723343,3378.02,3151.45,2924.88,71.35,74.97,64.1,2,3569.13,2861.74
2021-01-28,3219.93,3161.86,3248.02,3160.53,2481148233,3359.66,3164.52,2969.37,57.01,68.98,33.07,2,3577.2,2868.2
